person_name,time_us,time_ms,ecg_raw,ppg_red_raw,ppg_ir_raw
unknown,1455000,1455.000,1775,,
unknown,1457500,1457.500,1699,,
unknown,1460000,1460.000,1520,,
unknown,1462500,1462.500,1496,,
unknown,1465000,1465.000,1686,,
unknown,1467500,1467.500,1966,,
unknown,1470000,1470.000,1991,,
unknown,1472500,1472.500,1889,,
unknown,1475000,1475.000,1790,,
unknown,1477500,1477.500,1720,,
unknown,1480000,1480.000,1542,,
unknown,1482500,1482.500,1535,,
unknown,1485000,1485.000,1732,,
unknown,1487500,1487.500,2016,,
unknown,1490000,1490.000,2037,,
unknown,1492500,1492.500,1936,,
unknown,1495000,1495.000,1839,,
unknown,1497500,1497.500,1774,,
unknown,1500000,1500.000,1605,,
unknown,1502500,1502.500,1593,,
unknown,1505000,1505.000,1782,,
unknown,1507500,1507.500,2065,,
unknown,1510000,1510.000,2076,,
unknown,1512500,1512.500,1962,,
unknown,1515000,1515.000,1857,,
unknown,1517500,1517.500,1780,,
unknown,1520000,1520.000,1610,,
unknown,1522500,1522.500,1595,,
unknown,1525000,1525.000,1792,,
unknown,1527500,1527.500,2070,,
unknown,1530000,1530.000,2079,,
unknown,1532500,1532.500,1964,,
unknown,1535000,1535.000,1859,,
unknown,1537500,1537.500,1785,,
unknown,1540000,1540.000,1614,,
unknown,1542500,1542.500,1604,,
unknown,1545000,1545.000,1797,,
unknown,1547500,1547.500,2067,,
unknown,1550000,1550.000,2072,,
unknown,1552500,1552.500,1954,,
unknown,1555000,1555.000,1847,,
unknown,1557500,1557.500,1773,,
unknown,1560000,1560.000,1600,,
unknown,1562500,1562.500,1596,,
unknown,1565000,1565.000,1790,,
unknown,1567500,1567.500,2064,,
unknown,1570000,1570.000,2068,,
unknown,1572500,1572.500,1955,,
unknown,1575000,1575.000,1857,,
unknown,1577500,1577.500,1778,,
unknown,1580000,1580.000,1602,,
unknown,1582500,1582.500,1600,,
unknown,1585000,1585.000,1799,,
unknown,1587500,1587.500,2067,,
unknown,1590000,1590.000,2065,,
unknown,1592500,1592.500,1946,,
unknown,1595000,1595.000,1842,,
unknown,1597500,1597.500,1765,,
unknown,1600000,1600.000,1592,,
unknown,1602500,1602.500,1590,,
unknown,1605000,1605.000,1791,,
unknown,1607500,1607.500,2063,,
unknown,1610000,1610.000,2059,,
unknown,1612500,1612.500,1938,,
unknown,1615000,1615.000,1836,,
unknown,1617500,1617.500,1751,,
unknown,1620000,1620.000,1577,,
unknown,1622500,1622.500,1575,,
unknown,1625000,1625.000,1776,,
unknown,1627500,1627.500,2040,,
unknown,1630000,1630.000,2037,,
unknown,1632500,1632.500,1928,,
unknown,1635000,1635.000,1829,,
unknown,1637500,1637.500,1750,,
unknown,1640000,1640.000,1581,,
unknown,1642500,1642.500,1586,,
unknown,1645000,1645.000,1800,,
unknown,1647500,1647.500,2070,,
unknown,1650000,1650.000,2066,,
unknown,1652500,1652.500,1954,,
unknown,1655000,1655.000,1857,,
unknown,1657500,1657.500,1775,,
unknown,1660000,1660.000,1598,,
unknown,1662500,1662.500,1598,,
unknown,1665000,1665.000,1803,,
unknown,1667500,1667.500,2073,,
unknown,1670000,1670.000,2074,,
unknown,1672500,1672.500,1970,,
unknown,1675000,1675.000,1881,,
unknown,1677500,1677.500,1809,,
unknown,1680000,1680.000,1648,,
unknown,1682500,1682.500,1662,,
unknown,1685000,1685.000,1875,,
unknown,1687500,1687.500,2141,,
unknown,1690000,1690.000,2128,,
unknown,1692500,1692.500,2010,,
unknown,1695000,1695.000,1904,,
unknown,1697500,1697.500,1811,,
unknown,1700000,1700.000,1624,,
unknown,1702500,1702.500,1615,,
unknown,1705000,1705.000,1802,,
unknown,1707500,1707.500,2026,,
unknown,1710000,1710.000,1983,,
unknown,1712500,1712.500,1852,,
unknown,1715000,1715.000,1745,,
unknown,1717500,1717.500,1659,,
unknown,1720000,1720.000,1486,,
unknown,1722500,1722.500,1507,,
unknown,1725000,1725.000,1736,,
unknown,1727500,1727.500,1994,,
unknown,1730000,1730.000,1976,,
unknown,1732500,1732.500,1864,,
unknown,1735000,1735.000,1766,,
unknown,1737500,1737.500,1683,,
unknown,1740000,1740.000,1516,,
